vi,ch
Vi ngã phất cố.,微我弗顧！
Ô xan sái tảo!,於粲灑埽，
Trần quỹ bát cửu.,陳饋八簋。
"Ký hữu phì mẫu,",既有肥牡，
"Dĩ tốc chư cữu,",以速諸舅。
"Ninh thích bất lai,",寧適不來？
Vi ngã hữu cữu.,微我有咎！
"Phạt mộc vu phản,",伐木於阪。
Sư tửu hữu diễn.,釃酒有衍。
"Biên đậu hữu tiễn,",籩豆有踐，
Huynh đệ vô viễn.,兄弟無遠。
"Dân chi thất đức,",民之失德，
Can hầu dĩ khiển.,乾餱以愆。
"Hữu tửu tử ngã,",有酒湑我，
"Vô tửu cổ ngã,",無酒酤我。
"Khảm khảm cổ ngã,",坎坎鼓我，
"Tồn tồn vũ ngã,",蹲蹲舞我。
"Đãi ngã hạ hỹ,",迨我暇矣，
Ẩm thử tửu hỹ.,飲此湑矣。
Phỉ phong phiết hề!,匪風發兮，
Phỉ xa kiệt hề!,匪車偈兮。
"Cố chiêm Chu đạo,",顧瞻周道，
Trung tâm điết hề!,中心怛兮。
Phỉ phong phiếu hề!,匪風飄兮，
Phỉ xa phiếu hề!,匪車嘌兮。
"Cố chiêm Chu đạo,",顧瞻周道，
Trung tâm điếu hề!,中心吊兮。
Thuỳ năng phanh ngư?,誰能亨魚，
Cái chi phủ tầm.,溉之釜鬵。
Thuỳ tương tây quy?,誰將西歸，
Hoài chi hảo âm.,懷之好音。
Tử chi phong hề!,子之豐兮，
Sĩ ngã hồ hồng hề!,俟我乎巷兮。
Hối dư bất tống hề.,悔予不送兮！
Tử chi xương hề!,子之昌兮，
Sĩ ngã hồ đường hề!,俟我乎堂兮。
Hối dư bất tương hề!,悔予不將兮！
"Ý cẩm khuýnh y,",衣錦褧衣，
Thường cẩm khuýnh thường.,裳錦褧裳。
Thúc hề Bá hề!,叔兮伯兮，
Giá dư dữ hàng (hành).,駕予與行。
"Thường cẩm khuýnh thường,",裳錦褧裳，
Ý cẩm khuýnh y.,衣錦褧衣。
Thúc hề bá hề!,叔兮伯兮，
Giá dư dữ quy.,駕予與歸。
"Phòng hữu thước sào,",防有鵲巢，
Cùng hữu chỉ đào.,邛有旨苕。
Thuỳ chu dư mỹ?,誰侜予美，
Tâm yên đao đao.,心焉忉忉。
"Trung đường hữu tịch,",中唐有甓，
Cùng hữu chỉ nghịch.,邛有旨鷊。
Thuỳ chu dư mỹ?,誰侜予美，
Tâm yên thích thích.,心焉惕惕。
"Phỏng dư lạc chỉ,",訪予落止，
Suất thì chiêu khảo.,率時昭考。
"Ô hô du tai,",於乎悠哉，
Trẫm vị hữu ngải.,朕未有艾。
"Tương dư tựu chi,",將予就之，
Kế do phán hoán.,繼猶判渙。
"Duy dư tiểu tử,",維予小子，
Vị kham gia đa nan.,未堪家多難。
"Thiệu đình thượng hạ,",紹庭上下，
Trắc giáng quyết gia.,陟降厥家。
"Hưu hĩ hoàng khảo,",休矣皇考，
Dĩ bảo minh kỳ thân.,以保明其身。
"Phong niên đa thử đa đồ,",豐年多黍多稌，
"Diệc hữu cao lẫm,",亦有高廩，
Vạn ức cập tỉ.,萬億及秭。
"Vi tửu vi lễ,",為酒為醴，
Chưng tí tổ tỉ.,烝畀祖妣。
"Dĩ hợp bách lễ,",以洽百禮，
Giáng phúc khổng giai.,降福孔皆。
Phong vũ thê thê,風雨凄凄，
Kê minh giê giê.,雞鳴喈喈。
"Ký kiến quân tử,",既見君子，
Vân hồ bất di?,云胡不夷？
"Phong vũ tiêu tiêu,",風雨瀟瀟，
Kê minh kiêu kiêu.,雞鳴膠膠。
"Ký kiến quân tử,",既見君子，
Vân hồ bất liêu?,云胡不瘳？
"Phong vũ như hí,",風雨如晦，
Kê minh bất dĩ.,雞鳴不已。
"Ký kiến quân tử,",既見君子，
Vân hồ bất hỉ?,云胡不喜？
"Thái thái phù dĩ,",采采芣苡、
Bạc ngôn thái chi.,簿言采之。
"Thái thái phù dĩ,",采采芣苡、
Bạc ngôn hữu chi.,簿言有之。
"Thái thái phù dĩ,",采采芣苡、
Bạc ngôn đoạt chi.,薄言掇之。
"Thái thái phù dĩ,",采采芣苡、
Bạc ngôn loát chi.,薄言捋之。
"Thái thái phù dĩ,",采采芣苡、
Bạc ngôn kết chi.,薄言袺之。
"Thái thái phù dĩ,",采采芣苡、
Bạc ngôn khiết chi.,薄言襭之。
"Vô điền phủ điền,",無田甫田，
Duy dậu cao cao.,維莠驕驕。
"Vô tư viễn nhân,",無思遠人，
Lao tâm đao đao.,勞心忉忉。
"Vô điền phủ điền,",無田甫田，
Duy dậu kiệt kiệt.,維莠桀桀。
"Vô tư viễn nhân,",無思遠人，
Lao tâm điết điết.,勞心怛怛。
"Uyển hề, luyến hề!",婉兮、孌兮，
Tổng giác quyền hề!,總角丱兮。
Vị kỷ kiến hề!,未幾見兮，
Đột nhi biết hề!,突而弁兮。
"Phù du chi vũ,",蜉蝣之羽，
Y thường sử sử.,衣裳楚楚。
"Tâm chi ưu hĩ,",心之憂矣，
Ư ngã quy xử.,於我歸處。
"Phù du chi dực,",蜉蝣之翼，
Thái thái y bặc.,采采衣服。
"Tâm chi ưu hĩ,",心之憂矣，
Ư ngã quy tức.,於我歸息。
"Phù du quật duyệt,",蜉蝣掘閱，
Ma y như tuyết.,麻衣如雪。
"Tâm chi ưu hĩ,",心之憂矣，
Ư ngã quy thuyết.,於我歸說。
"Phù y tại kinh,",鳧鷖在涇，
Công thi lai yến lai ninh.,公尸来燕来寧。
"Nhĩ tửu ký thanh,",爾酒既清，
Nhĩ hào ký hinh.,爾殽既馨。
"Công thi yến ẩm,",公尸燕飲，
Phúc lộc lai thành.,福祿来成。
"Phù y tại sa,",鳧鷖在沙，
Công thi lai yến lai nghi.,公尸来燕来宜。
"Nhĩ tửu ký đa,",爾酒既多，
Nhĩ hào ký gia.,爾殽既嘉。
Công thi yến ẩm,公尸燕飲，
Phúc lộc lai vi.,福祿来爲。
"Phù y tại chử,",鳧鷖在渚，
Công thi lai yến lai xử.,公尸来燕来處。
"Nhĩ tửu ký tư,",爾酒既湑，
Nhĩ hào y phủ.,爾殽伊脯。
"Công thi yến ẩm,",公尸燕飲，
Phúc lộc lai hạ.,福祿来下。
"Phù y tại tùng,",鳧鷖在潀，
Công thi lai yến lai tông.,公尸来燕来宗。
"Ký yến vu tông,",既燕于宗，
Phúc lộc du giáng.,福祿攸降。
"Công thi yến ẩm,",公尸燕飲，
Phúc lộc lai sùng.,福祿来崇。
"Phù y tại môn,",鳧鷖在亹，
Công thi lai chỉ huân huân.,公尸来止熏熏。
"Chỉ tửu hân hân,",旨酒欣欣，
Phiền chích phân phân.,燔炙芬芬。
"Công thi yến ẩm,",公尸燕飲，
Vô hữu hậu gian.,無有後艱。
"Quan quan thư cưu,",關關雎鳩、
Tại hà chi châu.,在河之洲。
"Yểu điệu thục nữ,",窈窕淑女、
Quân tử hảo cầu.,君子好逑。
"Sâm si hạnh thái,",參差荇菜、
Tả hữu lưu chi.,左右流之。
"Yểu điệu thục nữ,",窈窕淑女、
Ngộ mị cầu chi.,寤寐求之。
"Cầu chi bất đắc,",求之不得、
Ngộ mị tư bặc.,寤寐思服。
"Du tai, du tai!",悠哉悠哉、
Triển chuyển phản trắc.,輾轉反側。
"Sâm si hạnh thái,",參差荇菜、
Tả hữu thể chi.,左右采之。
"Yểu điệu thục nữ,",窈窕淑女、
Cầm sắt vĩ chi.,琴瑟友之。
"Sâm si hạnh thái,",參差荇菜、
Tả vĩ mạo chi.,左右芼之。
"Yểu điệu thục nữ,",窈窕淑女、
Chung cổ nhạo chi.,鍾鼓樂之。
"Quân tử dương dương,",君子陽陽，
"Tả chấp hoàng,",左執簧，
Hữu chiêu ngã do phòng.,右招我由房。
Kỳ lạc chỉ thư.,其樂只且！
"Quân tử dao dao,",君子陶陶，
"Tả chấp đào,",左執翿，
Hữu chiêu ngã do ngao.,右招我由敖。
Kỳ lạc chỉ thư.,其樂只且！
"Quân tử giai lão,",君子偕老，
Phổ kê lục gia.,副笄六珈。
"Uy uy đà đà,",委委佗佗，
Như sơn như hà.,如山如河。
"Tượng phục thị nga,",象服是宜，
"Tử chi bất thục,",子之不淑，
Vân như chi hà?,云如之何？
"Thử hề thử hề,",玼兮玼兮！
Kỳ chi địch dã.,其之翟也。
"Chẩn phát như vân,",鬒發如雲，
Bất tiết đệ dã.,不屑髢也。
Ngọc chi thiển dã.,玉之瑱也，
Tượng chi sế dã.,象之揥也，
Dương thư chi chế dã.,揚且之皙也。
Hồ nhiên nhi Thiên dã?,胡然而天也？
Hồ nhiên nhi Đế dã?,胡然而帝也？
"Thả hề, thả hề!",瑳兮、瑳兮！
Kỳ chi chiên dã.,其之展也。
"Mông bỉ trẩu si,",蒙彼縐絺，
Thị tiết phiền dã.,是紲袢也。
"Tử chi thanh dương,",子之清揚，
Dương thả chi nghiên dã.,揚且之顏也。
Triển như chi nhân hề!,展如之人兮，
Bang chi viên dã!,邦之媛也。
"Quân tử vu dịch,",君子于役，
Bất tri kỳ kỳ,不知其期，
Hạt chí tê?,曷至哉？
"Kê tê vu thì,",雞棲于塒，
"Nhật chi tịch hĩ,",日之夕矣，
Dương ngưu hạ ly.,羊牛下來。
"Quân tử vu dịch,",君子于役，
Như chi hà vật ti.,如之何勿思？
"Quân tử vu dịch,",君子于役，
Bất nhật bất nguyệt,不日不月，
Hạt kỳ hữu huyệt?,曷其有佸？
"Kê tê vu kiệt,",雞棲于桀，
"Nhật chi tịch hĩ,",日之夕矣，
Dương ngưu hạ quyết.,羊牛下括。
"Quân tử vu dịch,",君子于役，
Cẩu vô cơ nguyệt.,茍無饑渴！
"Hữu quyền giả a,",有卷者阿，
Phiêu phong tự nam.,飄風自南。
"Khải đễ quân tử,",豈弟君子，
"Lai du lai ca,",來遊來歌，
Dĩ thỉ kỳ âm.,以矢其音。
"Quân tử chi xa,",君子之車，
Ký thứ thả đa;,既庶且多；
"Quân tử chi mã,",君子之馬，
Ký nhàn thả trì.,既閑且馳。
"Thỉ thi bất đa,",矢詩不多，
Duy dĩ toại ca.,維以遂歌。
"Bạn hoán nhĩ du hĩ,",伴奐爾游矣，
Ưu du nhĩ hưu hĩ.,優游爾休矣。
"Khải đễ quân tử,",豈弟君子，
"Tỉ nhĩ di nhĩ tính,",俾爾彌爾性，
Tự tiên công tù hĩ.,似先公酋矣。
"Nhĩ thổ vũ bản chương,",爾土宇昄章，
Diệc khổng chi hậu hĩ.,亦孔之厚矣。
"Khải đễ quân tử,",豈弟君子，
"Tỉ nhĩ di nhĩ tính,",俾爾彌爾性，
Bách thần nhĩ chủ hĩ.,百神爾主矣。
"Nhĩ thụ mệnh trường hĩ,",爾受命長矣，
Phất lộc nhĩ khang hĩ.,茀祿爾康矣。
"Khải đễ quân tử,",豈弟君子，
"Tỉ nhĩ di nhĩ tính,",俾爾彌爾性，
Thuần hỗ nhĩ thường hĩ.,純嘏爾常矣。
"Hữu bằng hữu dực,",有馮有翼，
"Hữu hiếu hữu đức,",有孝有德，
Dĩ dẫn dĩ dực.,以引以翼。
"Khải đễ quân tử,",豈弟君子，
Tứ phương vi tắc.,四方爲則。
"Ngung ngung ngương ngương,",顒顒卬卬，
"Như khuê như chương,",如圭如璋，
Lệnh văn lệnh vọng.,令聞令望。
"Khải đễ quân tử,",豈弟君子，
Tứ phương vi cương.,四方爲綱。
"Phụng hoàng vu phi,",鳳皇于飛，
"Hối hối kì vũ,",翙翙其羽，
Diệc tập viên chỉ.,亦集爰止。
"Ái ái vương đa cát sĩ,",藹藹王多吉士，
"Duy quân tử sử,",維君子使，
Mị vu thiên tử.,媚于天子。
"Phụng hoàng vu phi,",鳳皇于飛，
"Hối hối kì vũ,",翙翙其羽，
Diệc phụ vu thiên.,亦傅于天。
"Ái ái vương đa cát nhân,",藹藹王多吉人，
"Duy quân tử mệnh,",維君子命，
Mị vu thứ nhân.,媚于庶人。
"Phụng hoàng minh hĩ,",鳳皇鳴矣，
Vu bỉ cao cương.,于彼高岡。
"Ngô đồng sinh hĩ,",梧桐生矣，
Vu bỉ triêu dương.,于彼朝陽。
"Bổng bổng thê thê,",菶菶萋萋，
Ung ung giê giê.,雝雝喈喈。
"Ư ngã hồ,",於我乎
Hạ ốc cừ cừ.,夏屋渠渠，
Kim giả mỗi thực vô dư.,今也每食無餘。
Hu ta hồ!,于嗟乎，
Bất thừa quyền dư.,不承權輿。
"Ư ngã hồ,",於我乎
Mỗi thực tứ cửu.,每食四簋，
Kim dã mỗi thực bất bẩu.,今也每食不飽。
Hu ta hồ!,于嗟乎，
Bất thừa quyền dư.,不承權輿。
"Thái thái quyển nhĩ,",采采卷耳、
Bất doanh khuynh khuông.,不盈頃筐。
"Ta ngã hoài nhân,",嗟我懷人、
Chí bỉ chu hàng.,寘彼周行。
"Trắc bỉ tồi ngôi,",陟彼崔嵬、
"Ngã mã khôi đồi,",我馬虺隤。
Ngã cô chước bỉ kim lôi.,我姑酌彼金罍、
Duy dĩ bất vĩnh hồi.,維以不永懷。
"Trắc bỉ cao cương,",陟彼高岡、
Ngã mã huyền hoàng.,我馬玄黃。
"Ngã cô chước bỉ tự quang,",我姑酌彼兕觥、
Duy dĩ bất vĩnh thương.,維以不永傷。
Trắc bỉ thư hĩ!,陟彼砠矣、
Ngã mã đồ hĩ!,我馬瘏矣、
Ngã bộc phô hĩ!,我僕痡矣、
Vân hà hu hĩ!,云何吁矣。
"Quynh quynh mẫu mã,",駉駉牡馬，
Tại quynh chi dã.,在垧之野。
Bạc ngôn quynh giả:,薄言駉者：
"Hữu duật hữu hoàng,",有驈有皇，
"Hữu ly hữu hoàng,",有驪有黃，
Dĩ xa bành bành.,以車彭彭。
"Tư vô cương,",思無疆，
Tư mã tư tang.,思馬斯臧。
"Quynh quynh mẫu mã,",駉駉牡馬，
Tại quynh chi dã.,在垧之野。
Bạc ngôn quynh giả:,薄言駉者：
"Hữu chuy hữu phi,",有騅有駓，
"Hữu tinh hữu kỳ,",有騂有騏，
Dĩ xa phi phi.,以車伾伾。
"Tư vô kỳ,",思無期，
Tư mã tư tài.,思馬斯才。
"Quynh quynh mẫu mã,",駉駉牡馬，
Tại quynh chi dã.,在垧之野。
Bạc ngôn quynh giả:,薄言駉者：
"Hữu đàn hữu lạc,",有驒有駱，
"Hữu lưu hữu lạc,",有駵有雒，
Dĩ xa dịch dịch.,以車繹繹。
"Tư vô dịch,",思無斁，
Tư mã tư tác.,思馬斯作。
"Quynh quynh mẫu mã,",駉駉牡馬，
Tại quynh chi dã.,在垧之野。
Bạc ngôn quynh giả:,薄言駉者：
"Hữu ân hữu hà,",有駰有騢，
"Hữu đàm hữu ngư,",有驔有魚，
Dĩ xa khư khư.,以車祛祛。
"Tư vô tà,",思無邪，
Tư mã tư tồ.,思馬斯徂。
"Quyết sơ sinh dân,",厥初生民，
Thời duy Khương Nguyên.,時維姜嫄。
Sinh dân như hà?,生民如何？
"Khắc yên khắc tự,",克禋克祀，
Dĩ phất vô tử.,以弗無子。
"Lý đế vũ mẫn hâm,",履帝武敏歆，
"Du giới du chỉ,",攸介攸止，
"Tái chấn tái túc,",載震載夙，
"Tái sinh tái dục,",載生載育，
Thời duy Hậu Tắc.,時維后稷。
"Đản di quyết nguyệt,",诞彌厥月，
Tiên sinh như đạt.,先生如達。
"Bất sích bất phách,",不坼不副，
"Vô tai vô hại,",無菑無害，
Dĩ hách quyết linh.,以赫厥靈。
"Thượng đế bất ninh,",上帝不寧，
"Bất khang yên tự,",不康禋祀，
Cư nhiên sinh tử.,居然生子。
"Đản chí chi ải hạng,",诞寘之隘巷，
Ngưu dương phì tự chi.,牛羊腓字之。
"Đản chí chi bình lâm,",诞寘之平林，
Hội phạt bình lâm.,會伐平林。
"Đản chí chi hàn băng,",诞寘之寒冰，
Điểu phú dực chi.,鳥覆翼之。
"Điểu nãi khứ hĩ,",鳥乃去矣，
Hậu Tắc cô hĩ.,后稷呱矣。
"Thực đàm thực hu,",實覃實訏，
Quyết thanh tái lộ.,厥聲載路。
"Đản chí bồ bặc,",诞實匍匐，
Khắc kỳ khắc ngực.,"克岐克嶷,"
"Dĩ tựu khẩu thực,",以就口食。
Nghệ chi nhẫm thúc.,藝之荏菽，
"Nhẫm thúc bái bái,",荏菽旆旆。
"Hoà dịch toại toại,",禾役穟穟，
"Ma mạch mông mông,",麻麥幪幪，
Qua điệt phong phong.,瓜瓞唪唪。
"Đản Hậu Tắc chi sắc,",诞后稷之穡，
Hữu tương chi đạo.,有相之道。
"Phất quyết phong thảo,",茀厥豐草，
Chủng chi hoàng mậu.,種之黄茂。
"Thực phương thực bao,",實方實苞，
Thực chủng thực tụ.,實種實褎。
"Thực phát thực tú,",實發實秀，
"Thực kiên thực hảo,",實堅實好。
"Thực dĩnh thực lật,",實穎實栗，
Tức hữu Thai gia thất.,即有邰家室。
"Đản giáng gia chủng,",诞降嘉種，
"Duy cự duy phi,",維秬維秠，
Duy môn duy khỉ.,維穈維芑。
"Cắng chi cự phi,",恆之秬秠，
Thị hoạch thị mẫu.,是穫是畝。
"Cắng chi môn khỉ,",恆之穈芑，
"Thị nhâm thị phụ,",是任是負，
Dĩ quy triệu tự.,以歸肇祀。
Đản ngã tự như hà?,诞我祀如何？
"Hoặc thung hoặc du,",或舂或揄，
Hoặc bá hoặc nhu.,或簸或蹂。
"Thích chi sưu sưu,",釋之叟叟，
Chưng chi phù phù.,烝之浮浮。
"Tái mưu tái duy,",載謀載惟，
Thủ tiêu tế chi.,取蕭祭脂。
"Thủ đê dĩ bạt,",取羝以軷，
"Tái phiền tái liệt,",載燔載烈，
Dĩ hưng tự tuế.,以興嗣歲。
"Ngang thình vu đậu,",卬盛于豆，
Vu đậu vu đăng.,于豆于登。
"Kỳ hương thuỷ thăng,",其香始升，
Thượng đế cư hâm.,上帝居歆，
"Hồ xú đản thì,",胡臭亶時？
Hậu Tắc triệu tự.,后稷肇祀，
"Thứ vô tội hối,",庶無罪悔，
Dĩ hất vu kim.,以迄于今。
"Sơn hữu phù tô,",山有扶蘇，
Thấp hữu hà phô.,隰有荷華。
"Bất kiến tử đô,",不見子都，
Nãi kiến cuồng thư.,乃見狂且。
"Sơn hữu kiều tùng,",山有喬松，
Thấp hữu du long.,隰有遊龍。
"Bất kiến tử sung,",不見子充，
Nãi kiến giảo đồng.,乃見狡童。
"Sơn hữu xu,",山有樞，
Thấp hữu du.,隰有榆。
"Tử hữu y thường,",子有衣裳，
Phất duệ phất lâu.,弗曳弗婁；
"Tử hữu xa mã,",子有車馬，
"Phất trì phất khu,",弗馳弗驅。
"Uyển kỳ tử hỹ,",宛其死矣，
Tha nhân thị du.,他人是愉。
"Sơn hữu khứu,",山有栲，
Thấp hữu nữu.,隰有杻。
Tử hữu đình nội.,子有廷內，
Phất sái phất tẩu.,弗灑弗掃；
"Tử hữu chung cổ,",子有鍾鼓，
Phất cổ phất khứu.,弗鼓弗考。
"Uyển kỳ tử hĩ,",宛其死矣，
Tha nhân thị bẩu.,他人是保。
"Sơn hữu thất,",山有漆，
Thấp hữu lật.,隰有栗。
"Tử hữu tửu thực,",子有酒食，
Hà bất nhật cổ sắt?,何不日鼓瑟？
Thả dĩ hỉ lạc.,且以喜樂，
Thả dĩ vĩnh nhật.,且以永日。
"Uyển kỳ tử hĩ,",宛其死矣，
Tha nhân nhập thất.,他人入室。
"Tái hiện tích vương,",載見辟王，
Viết cầu quyết chương.,曰求厥章。
"Long kỳ dương dương,",龍旂陽陽，
Hoà linh ương ương.,和鈴央央。
"Điều cách hữu thương,",鞗革有鶬，
Hưu hữu liệt quang.,休有烈光。
"Suất hiện chiêu khảo,",率見昭考，
Dĩ hiếu dĩ hưởng.,以孝以享。
"Dĩ giới my thọ,",以介眉壽，
Vĩnh ngôn bảo chi.,永言保之。
"Tư hoàng đa hỗ,",思皇多祜，
Liệt văn tích công.,烈文辟公。
"Tuy dĩ đa phúc,",綏以多福，
Tỉ tập hy vu thuần hỗ.,俾緝熙于純嘏。
"Tái khu phách phách,",載驅薄薄，
Điệm phất chu khuếch.,簟茀朱鞹。
"Lỗ đạo hữu đãng,",魯道有蕩，
Tề tử phát tược.,齊子發夕。
"Tứ ly tể tể,",四驪濟濟，
Thuỳ bí nễ nễ.,垂轡沵沵。
"Lỗ đạo hữu đãng,",魯道有蕩，
Tề tử khải đễ.,齊子豈弟。
"Vấn thuỷ thương thương,",汶水湯湯，
Hành nhân bang bang.,行人彭彭。
"Lỗ đạo hữu đãng,",魯道有蕩，
Tề tử ngao tường.,齊子翱翔。
"Vấn thuỷ thao thao,",汶水滔滔，
Hành nhân bao bao.,行人儦儦。
"Lỗ đạo hữu đãng,",魯道有蕩，
Tề tử du ngao.,齊子遊敖。
"Tái sam tái tạc,",載芟載柞，
Kỳ canh thích thích.,其耕澤澤。
"Thiên ngẫu kỳ vân,",千耦其耘，
Tồ thấp tồ chẩn.,徂隰徂畛。
"Hầu chủ hầu bá,",侯主侯伯，
"Hầu á hầu lữ,",侯亞侯旅，
Hầu cường hầu dĩ.,侯彊侯以。
"Hữu thám kỳ diệp,",有嗿其饁，
"Tư mị kỳ phụ,",思媚其婦，
Hữu y kỳ sĩ.,有依其士。
"Hữu lược kỳ tỷ,",有略其耜，
"Thục tái nam mẫu,",俶載南畝，
Bá quyết bách cốc.,播厥百穀。
"Thực hàm tư hoạt,",實函斯活，
Dịch dịch kỳ đạt.,驛驛其達。
"Hữu yếm kỳ kiệt,",有厭其傑，
"Yếm yếm kỳ miêu,",厭厭其苗，
Miên miên kỳ tiêu.,綿綿其麃。
"Tái hoạch tế tế,",載穫濟濟，
"Hữu thực kỳ tích,",有實其積，
Vạn ức cập tỷ.,萬億及秭。
"Vi tửu vi lễ,",為酒為醴，
"Chưng tí tổ tỉ,",烝畀祖妣，
Bất hợp bách lễ.,不洽百禮。
Hữu tất kỳ hương.,有飶其香。
Bang gia chi quang.,邦家之光。
"Hữu tiêu kỳ hinh,",有椒其馨，
Hồ khảo chi ninh.,胡考之寧。
"Phỉ thả hữu thư,",匪且有且，
"Phỉ kim tư kim,",匪今斯今，
Chấn cổ như tư.,振古如茲。
"Tái trì tái khu,",載馳載驅，
Quy ngạn Vệ hầu.,歸唁衛侯。
"Khu mã du du,",驅馬悠悠，
Ngôn chí ư Tầu.,言至于漕。
"Đại phu bạt thiệp,",大夫跋涉，
Ngã tâm tắc ưu.,我心則憂。
"Ký bất ngã gia,",既不我嘉，
Bất năng tuyền phản.,不能旋反。
"Thị nhĩ bất tang,",視爾不臧，
Ngã tư bất viễn.,我思不遠。
"Ký bất ngã gia,",既不我嘉，
Bất năng tuyền tế.,不能旋濟。
"Thị nhĩ bất tang,",視爾不臧，
Ngã tư bất bí.,我思不閟。
"Trắc bỉ a khâu,",陟彼阿丘，
Ngôn thái kỳ mang.,言采其虻。
"Nữ tử thiện hoài,",女子善懷，
Diệc các hữu hàng.,亦各有行。
"Hứa nhân vưu chi,",許人尤之，
Chúng trệ thả cuồng.,眾稚且狂。
Ngã hành kỳ dã.,我行其野，
Bồng bồng kỳ hức.,芃芃其麥。
"Khống vu đại bang,",控于大邦，
Thuỳ nhân thuỳ cực.,誰因誰極？
"Đại phu quân tử,",大夫君子，
Vô ngã hữu vi.,無我有尤。
"Bách nhĩ sở tư,",百爾所思，
Bất như ngã sở chi.,不如我所之。
"Tân đài hữu thử,",新臺有泚，
Hà thuỷ mễ mễ.,河水濔濔。
Yến uyển chi cầu.,燕婉之求，
Cừ trừ bất tỉ.,籧篨不鮮。
"Tân đài hữu tiển,",新臺有灑，
Hà thuỷ miễn miễn.,河水浼浼。
Yến uyển chi cầu.,燕婉之求，
Cừ trừ bất tỉ.,籧篨不殄。
"Ngư võng chi thiết,",魚網之設，
Hồng tắc lệ chi.,鴻則離之。
"Yến uyển chi cầu,",燕婉之求，
Đắc thử thích thi.,得此戚施。
"Uất bỉ tang nhu,",菀彼桑柔，
Kỳ hạ hầu tuần.,其下侯旬。
"Loát thái kỳ lưu,",捋采其劉，
Mạc thử hạ dân.,瘼此下民。
"Bất điển tâm ưu,",不殄心憂，
Sảng huống điền hề;,倉兄填兮；
"Trác bỉ hạo thiên,",倬彼昊天，
Ninh bất ngã căng.,寧不我矜。
"Duy thử thánh nhân,",維此聖人，
Chiêm ngôn bách lí;,瞻言百里；
"Duy bỉ ngu nhân,",維彼愚人，
Phúc cuồng dĩ hỉ.,覆狂以喜。
"Phỉ ngôn bất năng,",匪言不能，
Hồ tư uý kị.,胡斯畏忌。
"Duy thử lương nhân,",維此良人，
Phất cầu phất địch;,弗求弗迪；
"Duy bỉ nhẫn tâm,",維彼忍心，
Thị cố thị phục.,是顧是复。
"Dân chi tham loạn,",民之貪亂，
Ninh vi đồ độc!,寧爲荼毒！
"Đại phong hữu toại,",大風有隧，
Hữu không đại cốc.,有空大谷。
"Duy thử lương nhân,",維此良人，
Tác vi thức cốc;,作爲式榖；
"Duy bỉ bất thuận,",維彼不順，
Chinh dĩ trung cấu.,征以中垢。
"Đại phong hữu toại,",大風有隧，
Tham nhân bại loại.,貪人敗類。
"Thính ngôn tắc đối,",聽言則對，
Tụng ngôn như tuý.,誦言如醉。
"Phỉ dụng kỳ lương,",匪用其良，
Phúc tỷ ngã bội.,覆俾我悖。
Ta nhĩ bằng hữu!,嗟爾朋友！
Dư khởi bất tri nhi tác?,予豈不知而作？
"Như bỉ phi trùng,",如彼飛蟲，
Thời diệc dặc hoạch.,時亦弋獲。
"Ký chi âm nhữ,",既之陰女，
Phản dư lai hách.,反予來赫。
"Dân chi võng cực,",民之罔極，
Chức lương thiện bội;,職涼善背；
"Vi dân bất lợi,",為民不利，
Như vân bất khắc.,如雲不克。
"Dân chi hồi duật,",民之回遹，
Chức cạnh dụng lực.,職競用力。
"Dân chi vị lệ,",民之未戾，
Chức đạo vi khấu.,職盜為寇。
"Lượng viết bất khả,",涼曰不可，
Phúc bội thiện lị.,覆背善詈。
"Tuy viết phỉ dư,",雖曰匪予，
Ký tác nhĩ ca.,既作爾歌。
"Tứ mẫu quỳ quỳ,",四牡騤騤，
Dư triệu hữu phiên.,旟旐有翩。
"Loạn sinh bất di,",亂生不夷，
Mỹ quốc bất mẫn.,靡國不泯。
"Dân mỹ hữu lê,",民靡有黎，
Cụ hoạ dĩ tẫn.,具禍以燼。
Ô hô hữu ai!,於乎有哀！
Quốc bộ tư tần.,國步斯頻。
"Quốc bộ miệt tư,",國步蔑資，
Thiên bất ngã tương;,天不我將；
"Mỹ sở chỉ ngưng,",靡所止疑，
Vân tồ hà vãng?,云徂何往？
"Quân tử thực duy,",君子實維，
Bỉnh tâm vô cạnh.,秉心無競。
Thuỳ sinh lệ giai?,誰生厲階？
Chí kim vi ngạnh.,至今爲梗。
"Ưu tâm ân ân,",憂心殷殷，
Niệm ngã thổ vũ.,念我土宇。
"Ngã sinh bất thần,",我生不辰，
Phùng thiên đản nộ.,逢天僤怒。
"Tự tây tồ đông,",自西徂東，
Mỹ sở định xứ;,靡所定處；
"Đa ngã cấu mân,",多我覯痻，
Khổng cức ngã ngữ.,孔棘我圉。
"Vi mưu vi bí,",爲謀爲毖，
Loạn huống tư tước.,亂況斯削。
"Cáo nhĩ ưu tuất,",告爾憂恤，
Hối nhĩ tự tước.,誨爾序爵。
"Thuỳ năng chấp nhiệt,",誰能執熱，
Thệ bất dĩ trạc?,逝不以濯？
Kỳ hà năng thục?,其何能淑？
Tái tư cập nịch.,載胥及溺。
"Như bỉ tố phong,",如彼溯風，
Diệc khổng chi ái;,亦孔之僾；
"Dân hữu túc tâm,",民有肅心，
Bình vân bất đãi.,荓云不逮。
"Hảo thị giá sắc,",好是稼穡，
Lực dân đại thực;,力民代食；
"Giá sắc duy bảo,",稼穡維寶，
Đại thực duy hảo.,代食維好。
