vi,ch
Bối thượng thì thì cô điểu lập.,背上時時孤鳥立。
"Nhật mộ tương tương đới vũ quy,",日暮相將帶雨歸，
Điền gia yên hoả vi mang thấp.,田家煙火微茫濕。
"Giang thượng nhân gia đào thụ chi,",江上人家桃樹枝，
Xuân hàn tế vũ xuất sơ ly.,春寒細雨出疏籬。
"Ảnh tao bích thuỷ tiềm câu dẫn,",影遭碧水潛勾引，
Phong đố hồng hoa khước đảo xuy.,風妒紅花卻倒吹。
"Xuy hoa khốn điên bàng chu tiếp,",吹花困癲傍舟楫，
Thuỷ quang phong lực câu tương khiếp.,水光風力俱相怯。
"Xích tăng khinh bạc già nhập hoài,",赤憎輕薄遮入懷，
Trân trọng phân minh bất lai tiếp.,珍重分明不來接。
"Thấp cửu phi trì bán nhật cao,",溼久飛遲半日高，
Oanh sa nhạ thảo tế ư mao.,縈沙惹草細於毛。
"Mật phong hồ điệp sinh tình tính,",蜜蜂蝴蝶生情性，
Thâu nhãn tinh đình tỵ bách lao.,偷眼蜻蜓避百勞。
"Phương đông hạp đạp huyền âm tắc,",方冬合遝玄陰塞，
Tạc nhật vãn tình kim nhật hắc.,昨日晚晴今日黑。
"Vạn lý phi bồng ánh thiên qua,",萬里飛蓬映天過，
Cô thành thụ vũ dương phong trực.,孤城樹羽揚風直。
"Giang đào bá ngạn hoàng sa tẩu,",江濤簸岸黃沙走，
Vân tuyết mai sơn thương huỷ hống.,雲雪埋山蒼兕吼。
Quân bất kiến,君不見：
"Quỳ tử chi quốc Đỗ Lăng ông,",夔子之國杜陵翁，
Nha xỉ bán lạc tả nhĩ lung.,牙齒半落左耳聾。
"Chí hiểm mạc trắc hải dữ phong,",至險莫測海與風，
"Chí u bất nhân thử ngư long,",至幽不仁此魚龍，
"Chí tín khả thị hán lưỡng công,",至信可恃漢兩公，
Ký mệnh nhất diệp vạn nhận trung.,寄命一葉萬仞中。
"Tự thử nhi nam tẩy nhữ hung,",自此而南洗汝胸，
Phủ tuần dân di tất thanh thông.,撫循民夷必清通。
"Tự thử nhi bắc đoan nhữ cung,",自此而北端汝躬，
Quật tín cùng đạt thường chính trung.,屈信窮達常正忠。
"Sinh vị nhân anh một dũ hùng,",生為人英沒愈雄，
Thần tuy vô ngôn ý ngã đồng.,神雖無言意我同。
"Quân bất kiến Ngô Hàng độ hà thượng,",君不見吳航渡河上，
Tiêu tiêu đa cổ thụ.,蕭蕭多古樹。
"Thụ căn tích thạch trường thanh đài,",樹根積石長青苔，
Ưng bỉ tích nhân hệ chu xứ.,應比昔人系舟處。
"Tịch mịch hàn triều tự vãng hoàn,",寂寞寒潮自往還，
Quan hà bắc vọng không vân san.,關河北望空雲山。
"Thiên phù Bách Việt vinh quang yết,",天浮百粵榮光歇，
Hải tiếp Tam Ngô bá khí hàn.,海接三吳霸氣寒。
"Ngô vương thành khuyết kỷ thiên tải,",吳王城闕幾千載，
Khả hạm hà niên đáo Mân hải?,舸艦何年到閩海？
"Nguy tường tuấn lỗ trục phiêu phong,",危檣峻櫓逐飄風，
Kim nhật Ngô Hàng danh thượng tại.,今日吳航名尚在。
"Giang thượng niên niên xuân thảo tân,",江上年年春草新，
Thành đầu xa mã vãng lai tần.,城頭車馬往來頻。
"Dã điểu bất tri kinh hậu lại,",野鳥不知驚候吏，
Thuỳ dương không tự tống hành nhân.,垂楊空自送行人。
"Yên sơn bắc khởi cao nga nga,",燕山北起高峨峨，
Đông lưu Dịch thuỷ vô đình ba.,東流易水無停波。
"Bắc phong tiêu tiêu trúc thanh thiết,",北風蕭蕭築聲切，
Tích nhân ư thử tống Kinh Kha.,昔人於此送荊軻。
"Đồ trung chuỷ thủ phi lương kế,",圖中匕首非良計，
Kham thán Yên Đan vô viễn khí.,堪嘆燕丹無遠器。
"Độc lâu không tử Phàn tướng quân,",髑髏空死樊將軍，
Nhật mạc Tần binh mãn Yên thị.,日莫秦兵滿燕市。
"Vãng sự không dư Dịch thuỷ hàn,",往事空餘易水寒，
Bạch linh phi há địa tiêu can.,白翎飛下地椒幹。
"Kinh qua thử địa đối lưu thuỷ,",經過此地對流水，
Tri nhĩ trì trù mã thượng khan.,知爾踟躕馬上看。
"Yên Đài bát thiên dư lý lộ,",燕臺八千餘里路，
Doanh phiên ngọc bạch tuân vương độ.,瀛藩玉帛遵王度。
"Hoàng hoa thịnh tuyển thuộc nho lưu,",皇花盛選屬儒流，
Thô chuyết tự tàm thao giản cố.,麤拙自慚叨簡顧。
"Chính điện xuân thâm phụng bệ từ,",政殿春深奉陛辭，
Tuyên truyền sứ bộ linh ôn dụ.,宣傳使部聆溫諭。
"Chỉ xích uy nhan khúc tứ tuân,",咫尺威顏曲賜詢，
Hàn mặc thừa triêm hỉ thả cụ.,翰墨承霑喜且懼。
"Tinh tiết hàng hàng uý giản thư,",旌節行行畏簡書，
Long Biên thủ tiện ngu ban vũ.,龍邊取便娛斑舞。
"Tinh thiều quyên cát độ trùng quan,",星韶蠲吉度重關，
Đại địa sơn hà sơ dẫn bộ.,大地山河初引步。
"Lịch lịch giang trình hựu lục trình,",歷歷江程又陸程，
Lao nhân phong thử kiêm sương lộ.,勞人風暑兼霜露。
"Hương quốc sầu lai đối tửu lao,",鄉國愁來對酒醪，
Vân sơn hứng đáo thiêm tân cú.,雲山興到添新句。
"Hoa Nguyên thù ứng chước thành quy,",華原酬應酌成規，
Thẩn thị sơ dung hữu mị bổ.,矧是疏慵有靡補。
"Lưu quang thuấn tức hạ tồ thu,",流光瞬息夏徂秋，
Kính lý khán lai thành bạch thủ.,鏡裏看來成白首。
"Dương tiên nhất lộ đạt Yên Đài,",揚鞭一路達燕臺，
Thượng quốc phồn hoa hạnh thân đổ.,上國繁花幸親賭。
"Cấm uyển tuỳ ban bái miện lưu,",禁苑隨班拜冕旒，
Ngọc lâu thị yến linh Thiều hộ.,玉樓侍宴聆韶護。
"Tầm thường hàn mặc hạ thần bao,",尋常翰墨荷宸褒，
Thứ đệ trân kỳ long sủng số.,次第珍奇隆寵數。
"Tối hỉ thừa ân tảo tứ bình,",最喜承恩蚤賜軿，
Am trình nhân lạc lăng yên vụ.,諳程駰駱凌煙霧。
"Hạnh bằng ấm tí bảo an cường,",幸憑蔭庇保安強，
Gián bả thôi xao cung hiểu mộ.,間把推敲供曉暮。
"Khuất chỉ lai xuân nhập Ngọc Môn,",屈指來春入玉門，
"Tản Lĩnh, Lô Giang mịch ngô thổ.",傘嶺瀘江覓吾土。
"Thân vi hoan ngộ thuật tư du,",親圍歡晤述斯遊，
Sắc tiếu đình tiền ca yến tụ.,色笑庭前歌讌聚。
"Trùng chỉnh văn trâm cận ngọc kinh,",重整文簪覲玉京，
Phục mệnh khuyết đình trữ luyến mộ.,復命闕庭抒戀慕。
"Thừa minh Tuyên thất nhĩ xu thương,",承明宣室邇趨蹌，
Tử cấm hương yên huề mãn tụ.,紫禁香煙攜滿袖。
"Thuỳ thủ đương diên ngọc tửu hồng,",垂手當筵玉酒紅，
Hiểu ô đề bãi mộ lâm không.,曉烏啼罷暮林空。
"Thâm sơn băng tuyết hồn vô dụng,",深山冰雪渾無用，
Nhất thụ thừa ân tại Vĩnh Phong.,一樹承恩在永豐。
"Ly tứ thiên công dã bất kham,",離思天公也不堪，
Nhất tinh cao động ảnh tam tam.,一星高動影毿毿。
"Ô ngoa hồng lạp thanh sơn lộ,",烏靴紅笠青山路，
Bất thị Giang Nam thị Hán Nam.,不是江南是漢南。
"Ty mấn liêu thiên cảm phượng sinh,",絲鬢寥天感鳳笙，
Tôn tiền phiên xướng liễu chi tình.,尊前翻唱柳枝情。
"Đông quân bất phạ ly nhân khổ,",東君不怕離人苦，
Cánh khiển minh niên trước ý sinh.,更遣明年著意生。
"Khúc giang thiên khoảnh thu ba tịnh,",曲江千頃秋波淨，
Bình phô hồng vân cái minh kính.,平鋪紅雲蓋明鏡。
"Đại Minh cung trung cấp sự quy,",大明宮中給事歸，
Tẩu mã lai khan lập bất chính.,走馬來看立不正。
"Di ngã minh châu cửu thập lục,",遺我明珠九十六，
Hàn quang ánh cốt thuỵ ly mục.,寒光映骨睡驪目。
"Ngã kim quan nhàn đắc bà sa,",我今官閑得婆娑，
Vấn ngôn “Hà xứ phù dung đa?”,問言何處芙蓉多？
"Sanh chu Côn Minh độ vân cẩm,",撐舟昆明渡雲錦，
Cước xao lưỡng huyền khiếu Ngô ca.,腳敲兩舷叫吳歌。
"Thái Bạch sơn cao tam bách lý,",太白山高三百里，
Phụ tuyết thôi ngôi sáp hoa lý.,負雪摧嵬插花里。
"Ngọc sơn tiền khước bất phục lai,",玉山前卻不復來，
Khúc Giang đinh uynh thuỷ bình bôi.,曲江汀瀅水平杯。
"Ngã thì tương tư bất giác nhất hồi thủ,",我時相思不覺一回首，
Thiên môn cửu phiến tương đương khai.,天門九扇相當開。
"Thượng giới chân nhân túc quan phủ,",上界真人足官府，
Khởi như tán tiên tiên đáp loan phụng chung nhật tương truy bồi.,豈如散仙鞭答鸞鳳終日相追陪。
"Tiểu nô phược kê hướng thị mại,",小奴縛雞向市賣，
Kê bị phọc cấp tương huyên tranh.,雞被縛急相喧爭。
Gia trung yếm kê thực trùng nghị.,家中厭雞食蟲蟻，
Bất tri kê mại hoàn tao phanh.,不知雞賣還遭烹。
"Trùng kê vu nhân hà hậu bạc,",蟲雞于人何厚薄，
Ngô sất nô nhân giải kỳ phọc.,吾叱奴人解其縛。
"Kê trùng đắc thất vô liễu thì,",雞蟲得失無了時，
Chú mục hàn giang ỷ sơn các.,注目寒江倚山閣。
"Kim Lăng cung điện xuân phi vi,",金陵宮殿春霏微，
Giang Nam hoa phát giá cô phi.,江南花發鷓鴣飛。
"Phong lưu quốc chủ gia thiên khẩu,",風流國主家千口，
Thập ngũ xuy tiêu phấn đại hy.,十五吹簫粉黛稀。
"Mãn đường thi tửu giai từ khách,",滿堂詩酒皆詞客，
Thức hãn tranh khan Bình Thúc bạch.,拭汗爭看平叔白。
"“Hậu đình” nhất khúc phong cảnh cải,",後庭一曲風景改，
Thu lệ lâm giang bi cố quốc.,收淚臨江悲故國。
Lệnh công hiến tịch triều Vị Ương.,令公獻籍朝未央。
Sắc thư trúc đệ ưu hàng vương.,敕書築第優降王。
"Nguỵ phu tằng bất thâu chức thất,",魏俘曾不輸織室，
Cung phụng nhất quan lai Vũ Cương.,供奉一官來武彊。
"Tần Hoài triều thuỷ Chung sơn thụ,",秦淮潮水鍾山樹，
Tái bắc Giang Nam dị hoài thổ.,塞北江南易懷土。
"Song yến thanh thu mộng Bách Lương,",雙燕清秋夢柏梁，
Xuy lạc thiên nhai do tịnh vũ.,吹落天涯猶並羽。
"Tương tuỳ vị thị đoạn trường bi,",相隨未是斷腸悲，
Hoàng Hà ưng hữu khước hoàn thì.,黃河應有卻還時。
Ninh tri phiên thủ nhất triều sự?,寧知翻手一朝事？
Chỉ xích hà sơn bất khả kỳ.,咫尺河山不可期。
"Thương hoàng tam cổ Hô Đà ngạn,",倉皇三鼓滹沱岸，
Lương nhân bạch mã kim thuỳ kiến?,良人白馬今誰見？
"Quốc vong gia phá nhất thân tồn,",國亡家破一身存，
Bạc mệnh như bồng tín lưu chuyển.,薄命如蓬信流轉。
"Phương Nghi gia ngã danh tự tân,",芳儀加我名字新，
Giáo ca khiển vũ bất do nhân.,教歌遣舞不由人。
"Thái châu thập thuý y thường hảo,",採珠拾翠衣裳好，
Thâm hồng ám trú kinh sa trần.,深紅暗晝驚沙塵。
"Âm sơn xạ hổ biên phong cấp,",陰山射虎邊風急，
Tào tạp tỳ bà tửu lan khấp.,嘈雜琵琶酒闌泣。
"Vô ngôn sổ biến Thiên Hà tinh,",無言數遍天河星，
Chỉ hữu nam Cơ cận hương ấp.,只有南箕近鄉邑。
"Đương niên thiên chỉ độ giang lai,",當年千指渡江來，
Thiên chỉ bất tri thân độc ai.,千指不知身獨哀。
"Trung Nguyên cốt nhục hựu linh lạc,",中原骨肉又零落，
Hoàng hộc ký ý hà đương hồi.,黃鵠寄意何當回。
"Sinh nam tự hữu tứ phương chí,",生男自有四方志，
Nữ tử na tri xuất môn sự?,女子那知出門事？
"Quân bất kiến: Lý Lăng truỳ kết lão cùng biên,",君不見李陵椎髻老窮邊，
Trượng phu phiêu bạc vưu kham liên.,丈夫漂泊尤堪憐。
"Quỳ châu xử nữ phát bán hoa,",夔州處女發半華，
Tứ thập ngũ thập vô phu gia.,四十五十無夫家。
"Canh tao táng loạn giá bất thụ,",更遭喪亂嫁不售，
Nhất sinh bão hận kham tư ta.,一生抱恨堪咨嗟。
"Thổ phong toạ nam sử nữ lập,",土風坐男使女立，
"Ưng đương môn hộ, nữ xuất nhập.",應當門戶女出入。
"Thập do bát cửu phụ tân quy,",十猶八九負薪歸，
Mại tân đắc tiền ứng cung cấp.,賣薪得錢應供給。
"Chí lão song hoàn chỉ thuỳ cảnh,",至老雙鬟只垂頸，
Dã hoa sơn diệp ngân thoa tịnh.,野花山葉銀釵並。
"Cân lực đăng nguy tập thị môn,",筋力登危集市門，
Tử sinh xạ lợi kiêm diêm tỉnh.,死生射利兼鹽井。
"Diện trang thủ sức tạp đề ngân,",面粧首飾雜啼痕，
Địa biển y hàn khốn thạch căn.,地褊衣寒困石根。
"Nhược đạo Vu sơn nữ thô xú,",若道巫山女粗醜，
Hà đắc thử hữu Chiêu Quân thôn.,何得此有昭君村。
"Tam Sơn vân hải kỷ thiên lý,",三山雲海幾千里，
Thập bức bồ phàm quải yên thuỷ.,十幅蒲帆挂煙水。
"Ngô Trung quá khách mạc tư gia,",吳中過客莫思家，
Giang Nam hoạ thuyền như ốc lý.,江南畫船如屋里。
"Lô nha đoản đoản xuyên bích sa,",蘆芽短短穿碧沙，
Thuyền đầu lý ngư xuy lãng hoa.,船頭鯉魚吹浪花。
"Ngô cơ đãng tương nhập thành khứ,",吳姬蕩槳入城去
Tế vũ tiểu hàn sinh lục sa.,細雨小寒生綠紗。
"Ngã ca Thuỷ điệu vô nhân tục,",我歌水調無人續，
Giang thượng nguyệt lương xuy Tử trúc.,江上月涼吹紫竹。
"Xuân phong nhất khúc Giá cô từ,",春風一曲鷓鴣詞，
Hoa lạc oanh đề mãn thành lục.,花落鶯啼滿城綠。
"Quân bất kiến đạo biên phế khí trì,",君不見道邊廢棄池，
Quân bất kiến tiền giả tồi chiết đồng.,君不見前者摧折桐。
"Bách niên tử thụ trung cầm sắt,",百年死樹中琴瑟，
Nhất hộc cựu thuỷ tàng giao long.,一斛舊水藏蛟龍。
"Trượng phu cái quan sự thuỷ định,",丈夫蓋棺事始定，
"Quân kim hạnh vị thành lão ông,",君今幸未成老翁，
Hà hận tiều tuỵ tại sơn trung.,何恨憔悴在山中。
"Thâm sơn cùng cốc bất khả xứ,",深山窮穀不可處，
Tích lịch võng lượng kiêm cuồng phong.,霹靂魍魎兼狂風。
Tích hữu giai nhân Công Tôn thị,昔有佳人公孫氏，
Nhất vũ kiếm khí động tứ phương.,一舞劍器動四方。
"Quan giả như sơn sắc trở táng,",觀者如山色沮喪，
Thiên địa vi chi cửu đê ngang.,天地為之久低昂。
"Quắc như Nghệ xạ cửu nhật lạc,",霍如羿射九日落，
Kiểu như quần đế tham long tường.,矯如群帝驂龍翔。
"Lai như lôi đình thu chấn nộ,",來如雷霆收震怒，
Bãi như giang hải ngưng thanh quang.,罷如江海凝清光。
"Giáng thần châu tụ lưỡng tịch mịch,",絳脣珠袖兩寂寞，
Vãn hữu đệ tử truyền phân phương.,晚有弟子傳芬芳。
"Lâm Dĩnh mĩ nhân tại Bạch Đế,",臨穎美人在白帝，
Diệu vũ thử khúc thần dương dương.,妙舞此曲神揚揚。
"Dữ dư vấn đáp ký hữu dĩ,",與餘問答既有以，
Cảm thì phủ sự tăng uyển thương.,感時撫事增惋傷。
"Tiên đế thị nữ bát thiên nhân,",先帝侍女八千人，
Công Tôn kiếm khí sơ đệ nhất.,公孫劍器初第一。
"Ngũ thập niên gian tự phản chưởng,",五十年間似返掌，
Phong trần hồng động hôn vương thất.,風塵鴻洞昏王室。
"Lê viên tử đệ tán như yên,",梨園子弟散如煙，
Nữ nhạc dư tư ánh hàn nhật.,女樂餘姿映寒日。
"Kim Túc đôi tiền mộc dĩ củng,",金粟堆前木已拱，
Cù Đường thạch thành thảo tiêu sắt.,瞿塘石城草蕭瑟。
"Đại diên cấp quản khúc phục chung,",玳筵急管曲復終，
Lạc cực ai lai nguyệt đông xuất.,樂极哀來月東出。
"Lão phu bất tri kỳ sở vãng,",老夫不知其所往，
Túc kiển hoang sơn chuyển sầu tật.,足茧荒山轉愁疾。
"Miên Châu giang thuỷ chi đông tân,",綿州江水之東津，
Phường ngư bát bát sắc thắng ngân.,魴魚鱍鱍色勝銀。
"Ngư nhân dạng chu trầm đại võng,",漁人漾舟沈大網，
Tiệt giang nhất ủng sổ bách lân.,截江一擁數百鱗。
"Chúng ngư thường tài tận khước khí,",眾魚常才盡卻棄，
Xích lý đằng xuất như hữu thần.,赤鯉騰出如有神。
"Tiềm long vô thanh lão giao nộ,",潛龍無聲老蛟怒，
Hồi phong táp táp xuy sa trần.,回風颯颯吹沙塵。
"Ung tử tả hữu huy song đao,",饔子左右揮雙刀，
Khoái phi kim bàn bạch tuyết cao.,膾飛金盤白雪高。
"Từ Châu ngốc vĩ bất túc ức,",徐州禿尾不足憶，
Hán âm tra đầu viễn độn đào.,漢陰槎頭遠遁逃。
"Phường ngư phì mỹ tri đệ nhất,",魴魚肥美知第一，
Ký bão hoan ngu diệc tiêu sắt.,既飽歡娛亦蕭瑟。
"Quân bất kiến triêu lai cát tố kết,",君不見朝來割素髻。
Chỉ xích ba đào vĩnh tương thất.,咫尺波濤永相失。
"Sơn hành lạc nhật hạ tuyệt bích,",山行落日下絕壁，
Tây vọng thiên sơn vạn sơn xích.,西望千山萬山赤。
"Thụ chi hữu điểu loạn minh thì,",樹枝有鳥亂鳴時，
Minh sắc vô nhân độc quy khách.,暝色無人獨歸客。
"Mã kinh bất ưu thâm cốc truỵ,",馬驚不懮深谷墜，
Thảo động chỉ phạ trường cung xạ.,草動只怕長弓射。
"An đắc cánh tự Khai Nguyên trung,",安得更似開元中，
Đạo lộ tức kim đa ủng cách.,道路即今多擁隔。
Hiểu thanh long long thôi chuyển nhật.,曉聲隆隆催轉日，
Mộ thanh long long thôi nguyệt xuất.,暮聲隆隆催月出。
"Hán thành hoàng liễu ánh tân liêm,",漢城黃柳映新帘，
Bách lăng phi yến mai hương cốt.,柏陵飛燕埋香骨。
"Chuý toái thiên niên nhật trường bạch,",捶碎千年日長白，
Hiếu Vũ Tần hoàng thính bất đắc.,孝武秦皇聽不得。
"Tòng quân thuý phát lô hoa sắc,",從軍翠髮蘆花色，
Độc cộng Nam sơn thủ trung quốc.,獨共南山守中國。
"Kỷ hồi thiên thượng táng thần tiên,",幾回天上葬神仙，
Lậu thanh tương tương vô đoạn tuyệt.,漏聲相將無斷絕。
"Loạn phi sa cầm phệ thôn cẩu,",亂飛沙禽吠村狗，
Quan quân dạ du Cốc Thành khẩu.,官軍夜逾谷城口。
"Đại thuyền tiểu thuyền tranh tỵ hành,",大船小船爭避行，
Trưởng niên thôn thanh phục dao thủ.,長年吞聲復搖手。
"Cẩm bào tú phục nguyệt trung minh,",錦袍繡箙月中明，
Ngưu nhục thô phì đồng nhũ thanh.,牛肉粗肥挏乳清。
"Hồ cầm sưu biến Y Lương khúc,",胡琴搜遍伊涼曲，
Tận thị băng xa thiết mã thanh.,盡是冰車鐵馬聲。
"Quan san thu thảo phong tiêu sắt,",關山秋草風蕭瑟，
Thú giác bi già thinh bất đắc.,戍角悲笳聽不得。
"Nguyệt chiếu chinh nhân vọng viễn tâm,",月照征人望遠心，
Sương xuy mộ mã thương hoàng sắc.,霜吹暮馬蒼黃色。
"Hoàng vân ảm ảm một Kim Vi,",黃雲黯黯沒金微，
Vạn lý vô nhân nhất nhạn phi.,萬里無人一雁飛。
"Cố hương thử dạ hàn châm lệ,",故鄉此夜寒砧淚，
Tận nhập sa trường chiến sĩ y.,盡入沙場戰士衣。
"Hoà Nhung chiếu hạ thập ngũ niên,",和戎詔下十五年，
Tướng quân bất chiến không lâm biên.,將軍不戰空臨邊。
"Chu môn trầm trầm án ca vũ,",朱門沉沉按歌舞，
Cứu mã phì tử cung đoạn huyền.,廄馬肥死弓斷弦。
"Thú lâu điêu đẩu thôi lạc nguyệt,",戍樓刁斗催落月，
Tam thập tòng quân kim bạch phát.,三十從軍今白發。
"Địch lý thuỳ tri tráng sĩ tâm,",笛里誰知壯士心，
Sa đầu không chiếu chinh nhân cốt.,沙頭空照征人骨。
"Trung Nguyên can qua cổ diệc văn,",中原干戈古亦聞，
Khởi hữu nghịch Hồ truyền tử tôn.,豈有逆胡傳子孫！
"Di dân nhẫn tử vọng khôi phục,",遺民忍死望恢復，
Kỷ xứ kim tiêu thuỳ lệ ngân.,幾處今宵垂淚痕！
"Cối Kê cựu sự quân tu ký,",會稽舊事君須記，
"Hoan, Ái do tồn thập vạn binh.",驩愛猶存十萬兵。
"Kim tịch hà tịch đăng mãn đường,",今夕何夕燈滿堂，
Kim thoa dạ vũ hoa sắt bàng.,金釵夜舞華瑟傍。
"Hương phong phách duệ hồng hà cử,",香風拍袂紅霞舉，
Ngọc uyển kiểu kiểu lăng hư tường.,玉腕矯矯凌虛翔。
"Phiêu phiêu vân bộ đãng khinh bội,",飄飄雲步蕩輕佩，
Bát loan hiệp luật minh thương thương.,八鸞協律鳴鏘鏘。
"Hoa nhu ngọc nhuyễn lưỡng vô lực,",花柔玉軟兩無力，
Uyển chuyển ứng tiết tuỳ đê ngang.,宛轉應節隨低昂。
"Bàn thân tồn phục quy hạc tức,",蟠身蹲伏龜鶴息，
Diên cảnh trực trĩ ly long trường.,延頸直跱螭龍長。
"Minh châu viên chuyển bàn tứ giác,",明珠圓轉盤四角，
Tân liên niểu na ba trung ương.,新蓮裊娜波中央。
"Phồn ca cấp điệu tương bách xúc,",繁歌急調相迫促，
Tử yến song nhập hư liêm mang.,紫燕雙入虛帘忙。
"Phấn chi ngưng hãn chu nhan phát,",粉脂凝汗朱顏發，
Minh nguyệt không lương thiêm tố quang.,明月空梁添素光。
"Toạ trung hào khách Yên Triệu sản,",座中豪客燕趙產，
Khoái thưởng nhất cử liên thập thương.,快賞一舉連十觴。
"Ngô tài tuy bất thăng bôi chước,",吳才雖不勝杯酌，
Năng ốc ỷ bút huy từ chương.,能握綺筆揮詞章。
"Liêu thù nhất khúc đương kiêm tố,",聊酬一曲當縑素，
Thanh uyển bất nhượng Tầm Dương lang.,清婉不讓潯陽郎。
"Tầm Dương thế tứ khổ bất túc,",潯陽涕泗苦不足，
Phong lưu cự cập Ngô tài cuồng.,風流詎及吳才狂。
"Lâu đài thử địa hà nguy nguy,",樓臺此地何巍巍，
Đệ nhất quận công chi sinh từ.,第一郡公之生祠。
"Công tại tứ thì tập quan đới,",公在四時集冠帶，
Đắc dự giả hỉ bất dự bi.,得豫者喜不豫悲。
"Công khứ quan đới bất phục tập,",公去冠帶不復集，
Hương hoả tịch tịch hoà ly ly.,香火寂寂禾離離。
"Đãn kiến đệ nhị vô danh công,",但見第二無名公，
Triêu tịch huề trượng lai vu tư.,朝夕攜杖來于斯。
"Trần gian hưng phế đẳng nhàn sự,",塵間興廢等閒事，
Bất tri cửu tuyền thuỳ dữ quy.,不知九泉誰與歸。
"Thuỷ ngưu duệ ách ma cam giá,",水牛曳軛磨甘蔗，
Cam giá hợp thúc tận đảo phá.,甘蔗合束盡搗破。
"Mật tương điểm trích thôi ma để,",密漿點滴推磨底，
Ma thanh quát ngạn động hành quá.,磨聲聒岸動行過。
"Luân chuyển như hử cực phiền trọng,",輪轉如許極煩重，
Hoạn dưỡng do nhân bất đắc hạ.,豢養由人不得暇。
"Bất kiến thâm sơn loan động trung,",不見深山巒洞中，
Thập bách thành quần khiết lâm dã.,十百成羣囓林野。
"Thục quỳ hoa khai khai phục lạc,",蜀葵花開開復落，
Hoàng kim mãn địa thu phong ác.,黃金滿地秋風惡。
"Lương nhân viễn khứ bất quy gia,",良人遠去不歸家，
Thu phong xuy lạc Thục quỳ hoa.,秋風吹落蜀葵花。
"Thục quỳ hoa lạc khai phục hảo,",蜀葵花落開復好，
Lương nhân bất quy sầu dục lão.,良人不歸愁欲老。
"Lương phong khởi hề thiên vẫn sương,",涼風起兮天隕霜，
"Hoài quân tử hề diểu nan vương,",懷君子兮渺難望，
Cảm dư tâm hề đa khái khảng.,感予心兮多慨慷。
"Phong tùng lộ trúc hàn tiêu tiêu,",風松露竹寒瀟瀟，
Nhãn tiền bách vật câu linh điêu.,眼前百物俱零凋。
"Thanh sam du tử cảm thì biến,",青衫遊子感時變，
Tư thân ngôn quy tâm diêu diêu.,思親言歸心搖搖。
"Khởi vô tri kỷ đồng tiếu ngạo,",豈無知己同笑傲，
Khởi vô thuần lư xưng tình hảo.,豈無蓴鱸稱情好。
"Độc liên bất kiến ỷ môn thân,",獨憐不見倚門親，
Lệ sái tây phong ức huyên thảo.,淚灑西風憶萱草。
"Điền phu phao ương điền phụ tiếp,",田夫拋秧田婦接，
Tiểu nhi bạt ương đại nhi sáp.,小兒拔秧大兒插。
"Lạp thị đâu mâu thoa thị giáp,",笠是兜鍪蓑是甲，
Vũ tòng đầu thượng thấp đáo giáp.,雨從頭上濕到胛。
"Hoán cừ triêu xan yết bán thiếp,",喚渠朝餐歇半霎，
Đê đầu chiết yêu chỉ bất đáp.,低頭折腰只不答。
"Ương căn vị lao thì vị tạp,",秧根未牢蒔未匝，
Chiếu quản nga nhi dữ sồ áp.,照管鵝兒與雛鴨。
"Đông giao sấu mã sử ngã thương,",東郊瘦馬使我傷，
"Cốt cách lột ngột như đổ tường,",骨骼硉兀如堵牆。
"Bạn chi dục động chuyển y trắc,",絆之欲動轉欹側，
Thử khởi hữu ý nhưng đằng tương.,此豈有意仍騰驤。
"Tế khan lục ấn đới quan tự,",細看六印帶官字，
Chúng đạo tam quân di lộ bàng.,眾道三軍遺路旁。
"Bì can bác lạc tạp nê chỉ,",皮幹剝落雜泥滓，
Mao ám tiêu điều liên tuyết sương.,毛暗蕭條連雪霜。
"Khứ tuế bôn ba trục dư khấu,",去歲奔波逐餘寇，
Hoa lưu bất quán bất đắc tương.,驊騮不慣不得將。
"Sĩ tốt đa kỵ nội cứu mã,",士卒多騎內廄馬，
Trù trướng khủng thị bệnh thừa hoàng.,惆悵恐是病乘黃。
"Đương thời lịch khối ngộ nhất quyết,",當時曆塊誤一蹶，
Uỷ khí phi nhữ năng chu phòng.,委棄非汝能周防。
"Kiến nhân thảm đạm nhược ai tố,",見人慘澹若哀訴，
Thất chủ thố mạc vô tinh quang.,失主錯莫無晶光。
"Thiên hàn viễn phóng nhạn vi bạn,",天寒遠放雁為伴，
Nhật mộ bất thu ô trác sang.,日暮不收烏啄瘡。
"Thuỳ gia thả dưỡng nguyện chung huệ,",誰家且養願終惠，
Cánh thí minh niên xuân thảo trường.,更試明年春草長。
Quân bất kiến:,君不見：
"Tả phụ bạch sa như bạch thuỷ,",左輔白沙如白水，
Liễu dĩ chu tường bách dư lý.,繚以周牆百餘裏。
"Long môi tích thị Ốc Oa sinh,",龍媒昔是渥窪生，
Hãn huyết kim xưng hiến ư thử.,汗血今稱獻於此。
"Uyển trung lai tẫn tam thiên thất,",苑中騋牝三千匹，
Phong thảo thanh thanh hàn bất tử.,豐草青青寒不死。
"Thực chi hào kiện Tây Vực vô,",食之豪健西域無，
Mỗi tuế công câu quán biên bỉ.,每歲攻駒冠邊鄙。
"Vương hữu hổ thần ty uyển môn,",王有虎臣司苑門，
Nhập môn thiên cứu giai vân đồn.,入門天廄皆雲屯。
"Túc sương nhất cốt độc đương ngự,",驌驦一骨獨當禦，
